Date,Price,Open,High,Low,Vol.,Change %,Close,Volume,MA10,MA50,Returns,Volatility,RSI,MACD,UpperBand,LowerBand
2021-11-02,150.02,148.66,151.57,148.65,69.12M,0.71%,150.02,69120000.0,149.559,147.3864,0.007116004296455536,0.011058246973761432,74.03693931398422,1.3207592501982504,153.6610346812371,139.63096531876292
2021-11-03,151.49,150.39,151.97,149.82,54.51M,0.98%,151.49,54510000.0,149.78199999999998,147.4238,0.009798693507532263,0.011399646490010648,71.99772339214576,1.4446548131897146,154.0960497048062,140.14495029519378
2021-11-04,150.96,151.58,152.43,150.64,60.39M,-0.35%,150.96,60390000.0,149.93,147.4758,-0.0034985807644069,0.011510868213996871,67.97884841363106,1.4829814814800102,154.43606857560235,140.57193142439763
2021-11-05,151.28,151.89,152.2,150.06,65.46M,0.21%,151.28,65459999.99999999,150.18900000000002,147.5506,0.002119766825649183,0.011294557400498562,65.1311580294306,1.5216364896108132,154.69452894186665,141.15147105813335
2021-11-08,150.44,151.41,151.57,150.16,55.02M,-0.56%,150.44,55020000.0,150.369,147.5874,-0.005552617662612391,0.011521615623081976,55.89060308555403,1.4675726186066242,154.71315032182125,141.89584967817873
2021-11-09,150.81,150.2,151.43,150.06,56.79M,0.25%,150.81,56790000.0,150.518,147.5412,0.0024594522733316637,0.011473391313776412,55.48478414720457,1.438006080143424,154.40536438520593,143.13363561479412
2021-11-10,147.92,150.02,150.13,147.85,65.19M,-1.92%,147.92,65190000.0,150.425,147.463,-0.01916318546515494,0.013123884965087172,45.35714285714285,1.167912569038151,153.40871223464455,144.8312877653554
2021-11-11,147.87,148.96,149.43,147.68,41.00M,-0.03%,147.87,41000000.0,149.95499999999998,147.37019999999998,-0.0003380205516494428,0.009624508870063076,47.447073474470756,0.9390026948782975,152.8604471819192,145.7905528180808
2021-11-12,149.99,148.43,150.4,147.48,63.80M,1.43%,149.99,63800000.0,149.974,147.297,0.01433691756272415,0.00945350954652052,53.72311086596808,0.9180732755806673,152.42446070664005,146.74153929335995
2021-11-15,150.0,150.37,151.88,149.43,59.22M,0.01%,150.0,59220000.0,150.078,147.211,6.667111140745696e-05,0.00923618724240439,51.947308132875165,0.8920109296855969,152.21488353422805,147.29611646577197
2021-11-16,151.0,149.94,151.49,149.34,59.26M,0.67%,151.0,59260000.0,150.176,147.09720000000002,0.006666666666666599,0.009202724330473831,55.97554196775989,0.9411984258682651,152.3399833031229,147.39501669687712
2021-11-17,153.49,150.99,155.0,150.99,88.81M,1.65%,153.49,88810000.0,150.376,147.0648,0.01649006622516569,0.010134721582211674,52.7446300715991,1.167642208622567,153.0132399715322,147.14476002846783
