Date,Price,Open,High,Low,Vol.,Change %,Close,Volume,MA10,MA50,Returns,Volatility,RSI,MACD,UpperBand,LowerBand
2022-01-12,318.27,319.67,323.41,317.08,34.37M,1.04%,318.27,34370000.0,323.12199999999996,332.0254,0.010445107625880912,0.013352009988971947,32.88236642971792,-4.095366010250984,348.35176263977337,307.1792373602266
2022-01-13,304.8,320.47,320.88,304.0,45.37M,-4.23%,304.8,45370000.0,319.66999999999996,331.4588,-0.04232255632010551,0.01740680382260515,23.115668285662863,-5.20569240137911,348.9769955676725,303.5690044323276
2022-01-14,310.2,304.25,310.82,303.75,39.85M,1.77%,310.2,39850000.0,317.058,330.9828,0.017716535433070835,0.019583365093038062,19.706932181100825,-5.585512879882629,349.35369990794544,301.7223000920546
2022-01-18,302.65,304.07,309.8,301.74,42.43M,-2.43%,302.65,42430000.0,313.848,330.307,-0.024339136041263698,0.02020342496814875,17.606579389056662,-6.421719660705776,350.40595871288946,298.55504128711056
2022-01-19,303.33,306.29,313.91,302.7,45.93M,0.22%,303.33,45930000.0,311.28,329.6524,0.0022468197587972583,0.020354710580826163,17.578912021490908,-6.949440418778579,351.20173757658677,296.10126242341335
2022-01-20,301.6,309.07,311.65,301.14,35.38M,-0.57%,301.6,35380000.0,309.802,328.9446,-0.00570335937757549,0.01731276482905676,17.848619161268303,-7.421706648963436,351.55010693751393,293.1838930624861
2022-01-21,296.03,302.69,304.11,295.61,57.98M,-1.85%,296.03,57980000.0,308.017,328.1462,-0.018468169761273412,0.01784840715948766,17.099461048505603,-8.151468434447736,351.467074885602,289.5499251143979
2022-01-24,296.37,292.2,297.11,276.05,86.04M,0.11%,296.37,86040000.0,306.25,327.45759999999996,0.0011485322433537615,0.01787419482698848,18.016666666666666,-8.603202386785028,350.58160859059876,286.6033914094013
2022-01-25,288.49,291.52,294.99,285.17,72.85M,-2.66%,288.49,72850000.0,303.672,326.5788,-0.026588386138947873,0.018854993410810202,17.3962021242356,-9.48768679517707,348.50733471918875,283.28166528081124
2022-01-26,296.71,307.99,308.5,293.03,90.43M,2.85%,296.71,90430000.0,301.84499999999997,325.7786,0.028493188672050973,0.02205093395781993,32.96379698596914,-9.416810627448058,345.0498241398901,282.2851758601099
2022-01-27,299.84,302.66,307.3,297.93,53.48M,1.05%,299.84,53480000.0,300.002,325.05400000000003,0.010549020929527142,0.022059429870757253,37.971213159698394,-9.004280175495694,340.51087006248804,282.613129937512
2022-01-28,308.26,300.23,308.48,294.45,49.74M,2.81%,308.26,49740000.0,300.348,324.42900000000003,0.028081643543223178,0.020241995573590073,45.661963374362024,-7.906778765270985,335.8540303886367,284.1639696113632
2022-01-31,310.98,308.95,312.38,306.37,46.44M,0.88%,310.98,46440000.0,300.42600000000004,323.8662,0.00882372023616429,0.019627316814505563,47.61973665171469,-6.7398271901345765,331.4502406558566,286.03375934414345
2022-02-01,308.76,310.41,310.63,305.13,40.95M,-0.71%,308.76,40950000.0,301.037,323.216,-0.007138722747443649,0.017893099874100822,45.596148399886694,-5.925835760154371,326.57756109626996,288.30743890373003
2022-02-02,313.46,309.63,315.12,308.88,36.64M,1.52%,313.46,36640000.0,302.05,322.623,0.015222179038735462,0.018365572508731394,46.66111342496182,-4.845633520025672,323.19680857428887,290.13319142571106
2022-02-03,301.25,309.49,311.23,299.96,43.73M,-3.90%,301.25,43730000.0,302.015,321.8514,-0.03895233841638479,0.02270276244395648,47.491875088314245,-4.918117422830562,321.94578192615694,289.87121807384307
